Lineage	Mean.Tree.Ratio	Mean.Total.Ratio	Mean.Total.Ratio.Var	Mean.Tree.Av.AD	Mean.Total.Av.AD	Mean.Sig
B.1.243	0	0.631099583509385	0.00365830219736528	0	10.2541322314049	0.782776412776413
B.1.1.311	0	0.635829254158239	0.0128311198342034	0	7.63131313131313	0.454325757575758
AN.1	0	0.655355706240662	0.00604815538443857	0	5.66666666666667	0.583333333333333
C.2	0	0.655844155844156	0.00324675324675325	0	9.5	0.808510638297872
B.1.1.306	0	0.620420893192109	0.0124769850587424	0	11.5689610389611	0.494349630164171
B.1.1.164	0	0.64196788402764	0.0118642799529051	0	9.56756756756757	0.701713909030983
B.1.305	0	0.647774322072487	0.0023814559588983	0	10.2333333333333	0.820860215053763
B.1.145	0	0.655290102389078	0.00341296928327645	0	5.33333333333333	0.666666666666667
B.1.260	0	0.589562575430142	0.0199863696780367	0	5.91333333333333	0.471227621483376
B.1.310	0	0.649194235637654	0.00324279076236315	0	7.13131313131312	0.71021021021021
B.1.504	0	0.655115789891453	0.00315023912051277	0	5.33333333333333	0.666666666666667
B.1.362	0	0.647188623733246	0.0028059278631361	0	7.79166666666667	0.743333333333333
B.1.408	0	0.655172413793103	0.0172413793103448	0	5.5	0.5
B.1.177.60	0	0.567666610833113	0.0233811526227182	0	4.23333333333333	0.5
B.1.1.34	0	0.64312710250169	0.0133307321393439	0	9.70208032708033	0.502628581042595
B.1.393	0	0.644588454274218	0.00267908466318123	0	7.76666666666666	0.744623655913978
B.1.1.461	0	0.654545454545455	0.0242424242424242	0	9.42857142857143	0.478260869565217
B.1.1.244	0	0.637188356876635	0.0111332638257389	0	8.36958874458875	0.549369141828099
B.1.1.507	0	0.639119608339664	0.010910990124082	0	12.9351851851852	0.577009222661397
B.1.444	0	0.654485049833887	0.00332225913621262	0	5.33333333333333	0.666666666666667
B.1.1.331	0	0.654320987654321	0.0123456790123457	0	15.25	0.5
B.1.1.54	0	0.627374211721261	0.00808736606448862	0	9.66666666666669	0.574848484848485
B.1.1.294	0	0.631659019722831	0.00588871681281204	0	8.97777777777778	0.661633161913667
B.1.1.113	0	0.644032802369522	0.0132371879629092	0	5.76190476190477	0.382246376811594
B.1.564	0	0.642351041099735	0.00351775344323904	0	10.6757154882155	0.80310092701397
B.1.1.210	0	0.635998444279179	0.00930599094633682	0	8.87910854577523	0.554461582767554
B.1.579	0	0.646500602441196	0.0027063288339416	0	8.61111111111111	0.768888888888889
B.1.1.217	0	0.627868988808562	0.00956887070599083	0	10.3300865800866	0.606305851223766
B.1.78	0	0.648560503823662	0.00787224471434997	0	8.00000000000001	0.619047619047619
B.1.273	0	0.642931392931393	0.00264206514206515	0	7.76666666666666	0.744623655913978
B.1.1.226	0	0.635123361922245	0.00626646108018793	0	9.78030303030303	0.68864450414694
B.1.1.459	0	0.640475316945905	0.00842301577595697	0	8.82857142857143	0.614773258532024
B.1.1.70	0	0.615510445237225	0.00926294026332769	0	10.6378787878788	0.561917430497171
B.1.1.262	0	0.65359477124183	0.0130718954248366	0	15.25	0.5
B.1.1.141	0	0.640575402200615	0.0118107612559208	0	9.78714285714286	0.503478260869565
B.1.1.320	0	0.633048835318314	0.011686803462955	0	10.2518518518519	0.514690382081687
B.1.369	0	0.644324864337125	0.00285327218097465	0	8.6	0.600479511769834
B.1.1.274	0	0.634552972559472	0.0111257835459515	0	8.35670995670997	0.49909495459739
B.1.576	0	0.638504754840114	0.00302968872468852	0	10.2959595959596	0.800522522522522
B.1.96	0	0.651338796388121	0.00255428258259826	0	10.25	0.82
B.1.421	0	0.637494695420701	0.00434654012833867	0	10.55	0.71026282853567
B.1.1.165	0	0.650340136054422	0.00986394557823131	0	8.5	0.608695652173913
AD.2	0	0.639045050737212	0.0211901916705202	0	5.66666666666667	0.583333333333333
B.1.544	0	0.639012565764796	0.00286247544753518	0	11.2361111111111	0.826666666666666
B.1.1.149	0	0.652941176470588	0.0176470588235294	0	10.2857142857143	0.521739130434783
B.1.1.89	0	0.632093820142981	0.0138608384059166	0	12.436090225564	0.514062825046807
