Lineage	Mean.Tree.Ratio	Mean.Total.Ratio	Mean.Total.Ratio.Var	Mean.Tree.Av.AD	Mean.Total.Av.AD	Mean.Sig
B.1.36.1	0	0.650820122604769	0.0154288936940981	0	29.156862745098	0.44591988649421
B.1.1.428	0	0.696969696969697	0.0606060606060606	0	31.3333333333333	0.5875
B.1.424	0	0.667835022850591	0.0141017624434438	0	28.3650793650794	0.444710295445184
B.1.588	0	0.650719760221074	0.020048775668134	0	33.5	0.454957016600852
B.1.470	0	0.642013880817907	0.0159360207679386	0	29.0136054421769	0.421509891785705
B.1.574	0	0.65527642250446	0.0270903088038093	0	27.285836653087	0.4962561419589
B.1.551	0	0.673450532122764	0.0232236030771396	0	33.4285714285714	0.445222122771984
B.1.434	0	0.66047605854798	0.021914163988524	0	29.3154761904762	0.514221325217696
AD.1	0	0.655787350301957	0.0546128462574446	0	27.8950757575758	0.61831666025687
B.1.332	0	0.684517497348887	0.0115323435843054	0	28.0833333333333	0.440150032615786
B.1.236	0	0.653214250948617	0.0192178829050747	0	28.875	0.435026636225266
B.1.320	0	0.634760852631328	0.047708461251692	0	31.982911331472	0.519089904629187
B.1.115	0	0.668948461107094	0.0263758340921836	0	30.3293650793651	0.517052411687313
B.1.396	0	0.637232639375253	0.0259479986659094	0	27.9571016052428	0.500417092132529
B.1.479	0	0.665894860107037	0.0235655043598603	0	18.8333333333333	0.354512834104671
B.1.1.241	0	0.651720344027506	0.0471346539581442	0	32.3968671679198	0.539922328851487
B.1.1.192	0	0.645241645262868	0.077045060438524	0	30.7777777777778	0.557323232323232
B.1.1.243	0	0.657929203883258	0.0354857031016869	0	30.5240740740741	0.521662447608349
M.3	0	0.658033033033033	0.0548048048048048	0	31.3333333333333	0.5875
B.1.1.219	0	0.656197560280221	0.0520456581948518	0	30.3638888888889	0.549049000644745
B.1.1.133	0	0.682222222222222	0.0666666666666667	0	32.7444444444445	0.535270154373928
B.1.1.307	0	0.64033539791353	0.0349359679872594	0	28.168094028932	0.4939598352321
B.1.548	0	0.662431641610332	0.0225014966535499	0	29.4707207207207	0.482549919719739
B.1.222	0	0.645648714046526	0.0245092047903619	0	26.9986240631534	0.511883626221075
R.2	0	0.693877551020408	0.0408163265306122	0	31.3333333333333	0.5875
B.1.1.354	0	0.667616256924881	0.043529130740209	0	29.8846560846561	0.507923246191549
B.1.88.1	0	0.667509600404337	0.0171722184880079	0	30.6666666666667	0.420091324200913
B.1.465	0	0.652032550815767	0.0128195180058417	0	29.5	0.404109589041096
B.1.1.363	0	0.693548387096774	0.0483870967741935	0	30.6	0.550359712230216
B.1.1.302	0	0.637792438898241	0.0345866282687304	0	30.3904761904762	0.544740626254049
B.1.406	0	0.68844194717219	0.0398834217297694	0	27.2954545454546	0.445664256577803
B.1.36	0	0.620976989190089	0.0198524510782429	0	40.7338469192868	0.529446085751874
B.1.517.1	0	0.692307692307692	0.0256410256410256	0	29.5	0.404109589041096
B.1.298	0	0.661041193127907	0.0176696375732887	0	27.5311771561772	0.463494570266758
B.1.120	0	0.661967610074202	0.0213081837906522	0	27.2146464646465	0.452534419975724
B.1.147	0	0.625652123423929	0.0228230224822661	0	23.7914923852424	0.411722417867185
AD.2	0	0.617061370906603	0.0660399726324374	0	28.25	0.765756118881119
B.1.381	0	0.667685118640706	0.0313128053752258	0	31.0041666666667	0.47194698477956
R.1	0	0.657623049919856	0.0541824827635421	0	30.1666666666667	0.644886363636363
B.1.527	0	0.655965237173435	0.0225299688047779	0	28.5300153094271	0.484387712673723
B.1.23	0	0.671182368050377	0.0162399536001326	0	28.25	0.457885698310636
B.1.1.305	0	0.632132460845284	0.0407459072960048	0	29.5784838358523	0.512624372404167
B.1.177.76	0	0.608429069585744	0.0392344646642878	0	12.805439005439	0.315309409592
B.1.305	0	0.660562106396263	0.0214171136521637	0	27.9099639855942	0.47373585810039
B.1.428.2	0	0.679667519181586	0.0155808318750841	0	32.9444444444445	0.493943265431661
B.1.1.236	0	0.641571257689679	0.0700572453861927	0	29.5436507936508	0.765165373244642
B.1.1.93	0	0.690909090909091	0.0545454545454545	0	30.6	0.550359712230216
B.1.1.294	0	0.626726786163814	0.0614844372866982	0	29.6043322592195	0.610302228163607
B.1.177.6	0	0.614574171801177	0.0356828861685292	0	14.5428571428571	0.271705865673007
B.1.126	0	0.649176380233422	0.0222262115157095	0	30.7689812767212	0.463392826465812
B.1.1.148	0	0.636494385609594	0.0282435865064256	0	32.9764009139009	0.57659351914874
B.1.1.297	0	0.65126308308567	0.0407836929835896	0	30.2619047619048	0.515254253997673
B.1.117.2	0	0.628998139511176	0.0290287228891098	0	10.5	0.144507117915659
B.1.182	0	0.686004056795132	0.011629479377958	0	29.5	0.404109589041096
B.1.223	0	0.66063909557979	0.0196151316518076	0	30.5589571035026	0.508906410640224
B.1.213	0	0.654649867026555	0.0279945078838891	0	28.9357142857143	0.480240829017087
B.1.538	0	0.654955577594866	0.0282697568929422	0	28.6979166666667	0.482116176194716
B.1.177.30	0	0.639444733194733	0.0360480672980673	0	5.75	0.0811228697086312
B.1.177.29	0	0.689189189189189	0.027027027027027	0	20	0.280373831775701
B.1.566	0	0.656666635595091	0.0201374228271466	0	28.25	0.457885698310636
B.1.549	0	0.651262481049715	0.0192655784411104	0	29.25	0.422229348971457
B.1.1.63	0	0.645924914927372	0.0329684565312083	0	28.9077681577682	0.519145633190029
B.1.383	0	0.676665160152024	0.0368915457974853	0	26.8141025641025	0.466078318275139
B.1.149	0	0.652985651753056	0.0220123951721361	0	27.4	0.410510751904439
B.1.1.232	0	0.663594698377307	0.0292332466245509	0	28.4052287581699	0.526401274795633
B.1.1.171	0	0.63657607449556	0.0376023121687059	0	30.0041486291486	0.541791379266682
B.1.391	0	0.66129853334346	0.0225064315883003	0	22.907528957529	0.410806042053059
B.1.1.254	0	0.659500239905489	0.043746752968563	0	31.5733333333333	0.541514627241271
B.1.604	0	0.685620855663548	0.0286129530384231	0	34.1666666666667	0.468036529680365
B.1.474	0	0.666617342408997	0.0191378119759298	0	31.8333333333333	0.43607305936073
B.1.306	0	0.652523832646686	0.0266671130363974	0	28.544384057971	0.498491699063883
B.1.341	0	0.672810793859999	0.0299698490916793	0	27.9	0.490617900289595
B.1.9.1	0	0.6875	0.015625	0	29.5	0.404109589041096
B.1.1.368	0	0.678549382716049	0.0455246913580247	0	33.4952380952381	0.552690200038612
B.1.1.39	0	0.639102229983951	0.0407710033094924	0	28.6074445372691	0.514932126466085
B.1.1.272	0	0.686868686868687	0.0505050505050505	0	30.8888888888889	0.526515151515151
B.1.177.7	0	0.599294342116202	0.0388692251509577	0	15.3760180995475	0.354830211806123
B.1.521	0	0.649717634424564	0.0295833225695423	0	27.5499249249249	0.497145762368171
B.1.1.186	0	0.632451433162481	0.0353504173208485	0	28.869924963925	0.509487708387818
B.1.76	0	0.678621125869703	0.0324689015391103	0	28.5	0.476588628762542
B.1.1.334	0	0.664526707462962	0.0249597858161585	0	30.5362554112554	0.497119142470581
B.1.558	0	0.644090235261654	0.0236881554375344	0	28.6996212121212	0.472317096755798
B.1.397	0	0.641167708448452	0.0285481091735619	0	25.2790404040404	0.416499944886154
B.1.78	0	0.634958923417774	0.0264907254961778	0	26.8636363636364	0.479470294009918
B.1.146	0	0.651680672268907	0.0289915966386555	0	24.0833333333333	0.400684931506849
B.1.229	0	0.652616546738056	0.0253179441708924	0	27.9821428571429	0.505662531753227
B.1.1.518	0	0.670064154694136	0.0467726875696515	0	31.6074074074074	0.559342997448534
B.1.1.406	0	0.643248099801718	0.0447372769332452	0	29.2772727272728	0.511173716437441
B.1.127	0	0.669632719186557	0.0305176644892088	0	28.5646599777035	0.476377366095163
B.1.1.300	0	0.653240691057795	0.0423349931714837	0	31.0072222222222	0.532054459283413
B.1.505	0	0.658373343575956	0.0215671211830228	0	31.3186274509804	0.498788505540401
B.1.1.421	0	0.666212644298198	0.0370994713561334	0	29.6797385620915	0.528027816457795
B.1.1.267	0	0.642242536047569	0.0358591902337609	0	28.3149366471735	0.501207774131173
B.1.418	0	0.684563758389262	0.0335570469798658	0	28.5	0.476588628762542
B.1.258.19	0	0.684210526315789	0.0526315789473684	0	21.5	0.37719298245614
B.1.416.1	0	0.654091333025194	0.0317871236248405	0	25.0644409937888	0.44858168787433
B.1.498	0	0.668857154712746	0.0219276633598746	0	29.5833333333333	0.446383503068546
B.1.471	0	0.654607468743698	0.0168560319620891	0	29.2426470588235	0.435467312130931
B.1.555	0	0.663705968217246	0.0204214749327531	0	28.6666666666667	0.439960328554122
B.1.110	0	0.659832583508615	0.0233783046460687	0	27.66	0.446616056853831
B.1.1.113	0	0.65952247995491	0.044793511914993	0	31.2287301587302	0.539665693242485
B.1.1.308	0	0.660356071835336	0.0370157078222656	0	29.806746031746	0.51245641475996
